source_experiment_id,feature_set_version,chain,symbol,token_address,timestamp,holdings_change_1h_pct,price_return_1h_pct,positive_holdings_delta_hours_1h,negative_holdings_delta_hours_1h,accumulation_persistence_1h,distribution_persistence_1h,holdings_velocity_1h_pct_per_hour,holdings_acceleration_1h_pct_per_hour,holder_count_change_1h,accumulation_retention_1h,flow_price_divergence_1h_pct,market_phase_1h,holdings_change_4h_pct,price_return_4h_pct,positive_holdings_delta_hours_4h,negative_holdings_delta_hours_4h,accumulation_persistence_4h,distribution_persistence_4h,holdings_velocity_4h_pct_per_hour,holdings_acceleration_4h_pct_per_hour,holder_count_change_4h,accumulation_retention_4h,flow_price_divergence_4h_pct,market_phase_4h,holdings_change_12h_pct,price_return_12h_pct,positive_holdings_delta_hours_12h,negative_holdings_delta_hours_12h,accumulation_persistence_12h,distribution_persistence_12h,holdings_velocity_12h_pct_per_hour,holdings_acceleration_12h_pct_per_hour,holder_count_change_12h,accumulation_retention_12h,flow_price_divergence_12h_pct,market_phase_12h,holdings_change_24h_pct,price_return_24h_pct,positive_holdings_delta_hours_24h,negative_holdings_delta_hours_24h,accumulation_persistence_24h,distribution_persistence_24h,holdings_velocity_24h_pct_per_hour,holdings_acceleration_24h_pct_per_hour,holder_count_change_24h,accumulation_retention_24h,flow_price_divergence_24h_pct,market_phase_24h
2026-08-16-seven-token-pilot,community-signals-v1,base,PRISMA,0xadf0d31463cb2f2a88dbf0bcb22964a7d5960c25,2026-08-14T20:00:00Z,0.0,-0.8324012056175722,0,0,0.0,0.0,0.0,0.0,0,,0.8324012056175722,flat,0.0018622050114602828,5.375949290695137,1,0,0.25,0.0,0.0004655512528650707,0.0004655512528650707,0,1.0,-5.374087085683676,markup,0.0919613707772271,18.277715727468568,3,0,0.25,0.0,0.0076634475647689255,0.10655296658716822,2,1.0,-18.18575435669134,markup,-1.0958041393785312,0.8142696360090573,5,4,0.20833333333333334,0.16666666666666666,-0.0456585058074388,-0.11814325984880376,2,0.0,-1.9100737753875885,distribution_divergence
2026-08-16-seven-token-pilot,community-signals-v1,base,PRISMA,0xadf0d31463cb2f2a88dbf0bcb22964a7d5960c25,2026-08-14T21:00:00Z,0.0,-5.358932788887016,0,0,0.0,0.0,0.0,0.0,0,,5.358932788887016,flat,0.0018622050114602828,-8.136617050708207,1,0,0.25,0.0,0.0004655512528650707,0.0004655512528650707,0,1.0,8.138479255719666,accumulation_divergence,0.06224496879696506,21.449441663615332,2,0,0.16666666666666666,0.0,0.005187080733080422,0.10163114150550472,1,1.0,-21.387196694818368,markup,-1.0958041393785312,-1.5496774578803718,5,4,0.20833333333333334,0.16666666666666666,-0.0456585058074388,-0.0883794777022375,2,0.0,0.45387331850184065,markdown
2026-08-16-seven-token-pilot,community-signals-v1,base,PRISMA,0xadf0d31463cb2f2a88dbf0bcb22964a7d5960c25,2026-08-14T22:00:00Z,0.0,-8.809375570099398,0,0,0.0,0.0,0.0,0.0,0,,8.809375570099398,flat,0.0,-5.818394992862985,0,0,0.0,0.0,0.0,-0.0004655512528650707,0,,5.818394992862985,flat,0.06224496879696506,21.837707603736845,2,0,0.16666666666666666,0.0,0.005187080733080422,0.10163114150550472,1,1.0,-21.77546263493988,markup,-1.0958041393785312,-8.204191180638743,5,4,0.20833333333333334,0.16666666666666666,-0.0456585058074388,-0.08713463897404941,2,0.0,7.108387041260212,markdown
2026-08-16-seven-token-pilot,community-signals-v1,base,PRISMA,0xadf0d31463cb2f2a88dbf0bcb22964a7d5960c25,2026-08-14T23:00:00Z,0.00035906990818457274,8.74673266270458,1,0,1.0,0.0,0.00035906990818457274,0.00035906990818457274,0,1.0,-8.746373592796395,markup,0.00035906990818457274,-6.928688598423549,1,0,0.25,0.0,8.976747704614318e-05,-0.0003757837758189275,0,1.0,6.929047668331734,accumulation_divergence,0.06260426220809912,20.29034023039491,3,0,0.25,0.0,0.005217021850674926,0.10453209538122768,1,1.0,-20.227735968186813,markup,-1.1299227257870692,-3.7776746315356324,5,4,0.20833333333333334,0.16666666666666666,-0.047080113574461215,-0.08776017902025016,2,0.0,2.6477519057485632,markdown
2026-08-16-seven-token-pilot,community-signals-v1,base,PRISMA,0xadf0d31463cb2f2a88dbf0bcb22964a7d5960c25,2026-08-15T00:00:00Z,0.0,-13.587204023544796,0,0,0.0,0.0,0.0,-0.00035906990818457274,0,,13.587204023544796,flat,0.00035906990818457274,-18.899395153438537,1,0,0.25,0.0,8.976747704614318e-05,-0.0003757837758189275,0,1.0,18.899754223346722,accumulation_divergence,0.002221281606273884,4.589576219107694,2,0,0.16666666666666666,0.0,0.00018510680052282366,0.09452834512096904,0,1.0,-4.58735493750142,markup,-1.1299227257870692,-21.597460191908358,5,4,0.20833333333333334,0.16666666666666666,-0.047080113574461215,-0.08776017902025016,2,0.0,20.46753746612129,markdown
2026-08-16-seven-token-pilot,community-signals-v1,base,PRISMA,0xadf0d31463cb2f2a88dbf0bcb22964a7d5960c25,2026-08-15T01:00:00Z,-0.05385493269683961,-2.3453315307815137,0,1,0.0,1.0,-0.05385493269683961,-0.05385493269683961,-1,,2.291476598084674,markdown,-0.053496056165514005,-16.316955077466776,1,1,0.25,0.25,-0.013374014041378501,-0.013839565294243572,-1,0.0,16.263459021301262,markdown,-0.05163484736028234,-2.75854318107005,2,1,0.16666666666666666,0.08333333333333333,-0.004302903946690195,0.07688039626543852,-1,0.0,2.7069083337097677,markdown,-1.0253314234280664,-19.199268180457473,5,4,0.20833333333333334,0.16666666666666666,-0.0427221426428361,-0.07602020651852245,1,0.0,18.173936757029406,markdown
2026-08-16-seven-token-pilot,community-signals-v1,base,PRISMA,0xadf0d31463cb2f2a88dbf0bcb22964a7d5960c25,2026-08-15T02:00:00Z,0.0,-0.03191017145207642,0,0,0.0,0.0,0.0,0.05385493269683961,0,,0.03191017145207642,flat,-0.053496056165514005,-8.262124486569522,1,1,0.25,0.25,-0.013374014041378501,-0.013374014041378501,-1,0.0,8.208628430404008,markdown,-0.05163484736028234,-3.7654562877171394,2,1,0.16666666666666666,0.08333333333333333,-0.004302903946690195,0.07688039626543852,-1,0.0,3.713821440356857,markdown,-1.0253314234280664,-19.170666178279472,5,4,0.20833333333333334,0.16666666666666666,-0.0427221426428361,-0.07602020651852245,1,0.0,18.145334754851405,markdown
2026-08-16-seven-token-pilot,community-signals-v1,base,PRISMA,0xadf0d31463cb2f2a88dbf0bcb22964a7d5960c25,2026-08-15T03:00:00Z,0.0,-7.492271538781781,0,0,0.0,0.0,0.0,0.0,0,,7.492271538781781,flat,-0.05385493269683961,-21.961218789647784,0,1,0.0,0.25,-0.013463733174209902,-0.013553500651256045,-1,,21.907363856950944,markdown,-0.05163484736028234,-18.54162706122994,2,1,0.16666666666666666,0.08333333333333333,-0.004302903946690195,0.07688039626543852,-1,0.0,18.489992213869655,markdown,-1.0253314234280664,-17.220739149018726,5,4,0.20833333333333334,0.16666666666666666,-0.0427221426428361,-0.07485932706004506,1,0.0,16.19540772559066,markdown
2026-08-16-seven-token-pilot,community-signals-v1,base,PRISMA,0xadf0d31463cb2f2a88dbf0bcb22964a7d5960c25,2026-08-15T04:00:00Z,0.0,-4.504459788726011,0,0,0.0,0.0,0.0,0.0,0,,4.504459788726011,flat,-0.05385493269683961,-13.758657095847958,0,1,0.0,0.25,-0.013463733174209902,-0.013553500651256045,-1,,13.704802163151118,markdown,-0.05163484736028234,-26.297689345292785,2,1,0.16666666666666666,0.08333333333333333,-0.004302903946690195,0.08189491345915272,-1,0.0,26.2460544979325,markdown,-1.0854745588930625,-18.707849272074174,4,4,0.16666666666666666,0.16666666666666666,-0.04522810662054427,-0.07991829554018087,0,0.0,17.622374713181113,markdown
2026-08-16-seven-token-pilot,community-signals-v1,base,PRISMA,0xadf0d31463cb2f2a88dbf0bcb22964a7d5960c25,2026-08-15T05:00:00Z,-0.6800174819113103,-2.07789803044105,0,1,0.0,1.0,-0.6800174819113103,-0.6800174819113103,1,,1.3978805485297396,markdown,-0.6800174819113103,-13.52247971110584,0,1,0.0,0.25,-0.17000437047782757,-0.15663035643644907,1,,12.84246222919453,markdown,-0.7313012032827859,-33.52120531220015,2,2,0.16666666666666666,0.16666666666666666,-0.06094176694023216,0.025256050465610753,0,0.0,32.78990410891737,markdown,-1.7581106240421973,-21.470228258789536,4,5,0.16666666666666666,0.20833333333333334,-0.07325460933509155,-0.10290282478944747,1,0.0,19.71211763474734,markdown
2026-08-16-seven-token-pilot,community-signals-v1,base,PRISMA,0xadf0d31463cb2f2a88dbf0bcb22964a7d5960c25,2026-08-15T06:00:00Z,0.0,-6.706996123566212,0,0,0.0,0.0,0.0,0.6800174819113103,0,,6.706996123566212,flat,-0.6800174819113103,-19.2967711059307,0,1,0.0,0.25,-0.17000437047782757,-0.15663035643644907,1,,18.61675362401939,markdown,-0.7331497555427613,-30.272245957646938,1,2,0.08333333333333333,0.16666666666666666,-0.06109581296189678,-0.02805074167707422,0,0.0,29.539096202104176,markdown,-1.12678337264851,-26.65830807842201,4,4,0.16666666666666666,0.16666666666666666,-0.046949307193687916,-0.04980312846446233,1,0.0,25.5315247057735,markdown
2026-08-16-seven-token-pilot,community-signals-v1,base,PRISMA,0xadf0d31463cb2f2a88dbf0bcb22964a7d5960c25,2026-08-15T07:00:00Z,0.0,-5.999328713699869,0,0,0.0,0.0,0.0,0.0,0,,5.999328713699869,flat,-0.6800174819113103,-17.99433607112325,0,1,0.0,0.25,-0.17000437047782757,-0.15654063730361767,1,,17.31431858921194,markdown,-0.7331497555427613,-40.437878190291855,1,2,0.08333333333333333,0.16666666666666666,-0.06109581296189678,-0.06420628760899494,0,0.0,39.70472843474909,markdown,-0.6960977130248458,-30.346307322695274,4,3,0.16666666666666666,0.125,-0.02900407137603524,-0.013774487661653843,1,0.0,29.65020960967043,markdown
2026-08-16-seven-token-pilot,community-signals-v1,base,PRISMA,0xadf0d31463cb2f2a88dbf0bcb22964a7d5960c25,2026-08-15T08:00:00Z,0.0,10.671136216581424,0,0,0.0,0.0,0.0,0.0,0,,-10.671136216581424,flat,-0.6800174819113103,-4.962472769671145,0,1,0.0,0.25,-0.17000437047782757,-0.15654063730361767,1,,4.282455287759834,markdown,-0.7331497555427613,-33.528614423562765,1,2,0.08333333333333333,0.16666666666666666,-0.06109581296189678,-0.0687592605266657,0,0.0,32.79546466802,markdown,-0.6418625993305671,-21.379163527792024,4,2,0.16666666666666666,0.08333333333333333,-0.026744274972106963,-0.006238074370960394,2,0.0,20.73730092846146,markdown
2026-08-16-seven-token-pilot,community-signals-v1,base,PRISMA,0xadf0d31463cb2f2a88dbf0bcb22964a7d5960c25,2026-08-15T09:00:00Z,4.927984178504374e-05,0.09165464778191357,1,0,1.0,0.0,4.927984178504374e-05,4.927984178504374e-05,0,1.0,-0.09160536794012852,markup,4.927984178504374e-05,-2.856830452083381,1,0,0.25,0.0,1.2319960446260936e-05,0.17001669043827383,0,1.0,2.856879731925166,accumulation_divergence,-0.7331008369960146,-29.700380974834694,2,2,0.16666666666666666,0.16666666666666666,-0.06109173641633455,-0.06627881714941497,0,0.0,28.967280137838678,markdown,-0.6713121865862814,-14.621505202288043,4,2,0.16666666666666666,0.08333333333333333,-0.027971341107761727,-0.008696463780670516,1,0.0,13.950193015701762,markdown
2026-08-16-seven-token-pilot,community-signals-v1,base,PRISMA,0xadf0d31463cb2f2a88dbf0bcb22964a7d5960c25,2026-08-15T10:00:00Z,0.03784280472871604,-10.537846971028097,1,0,1.0,0.0,0.03784280472871604,0.037793524886930996,1,1.0,10.575689775756814,accumulation_divergence,0.03789210321938352,-6.84577901119151,2,0,0.5,0.0,0.00947302580484588,0.17947739628267345,1,1.0,6.883671114410894,accumulation_divergence,-0.6955354581855033,-31.03287410930805,3,2,0.25,0.16666666666666666,-0.05796128818212528,-0.0631483689152057,1,0.0,30.337338651122547,markdown,-0.6337234252174584,-15.972034814597658,5,2,0.20833333333333334,0.08333333333333333,-0.0264051427173941,-0.0071302653903028874,2,0.0,15.338311389380198,markdown
2026-08-16-seven-token-pilot,community-signals-v1,base,PRISMA,0xadf0d31463cb2f2a88dbf0bcb22964a7d5960c25,2026-08-15T11:00:00Z,0.0,5.636801944882652,0,0,0.0,0.0,0.0,-0.03784280472871604,0,,-5.636801944882652,flat,0.03789210321938352,4.685571478028061,2,0,0.5,0.0,0.00947302580484588,0.17947739628267345,1,1.0,-4.6476793748086775,markup,-0.6958920293548276,-33.00519068448838,2,2,0.16666666666666666,0.16666666666666666,-0.05799100244623564,-0.06320802429691057,1,0.0,32.30929865513355,markdown,-0.6337234252174584,-19.411715937666774,5,2,0.20833333333333334,0.08333333333333333,-0.0264051427173941,-0.0071302653903028874,2,0.0,18.777992512449316,markdown
2026-08-16-seven-token-pilot,community-signals-v1,base,PRISMA,0xadf0d31463cb2f2a88dbf0bcb22964a7d5960c25,2026-08-15T12:00:00Z,0.02359167739003354,11.513300721131525,1,0,1.0,0.0,0.02359167739003354,0.02359167739003354,1,1.0,-11.489709043741492,markup,0.061492719992162215,5.482188151998102,3,0,0.75,0.0,0.015373179998040554,0.18537755047586812,2,1.0,-5.42069543200594,markup,-0.6724645245673289,-13.545068950308291,3,2,0.25,0.16666666666666666,-0.056038710380610736,-0.05622381718113356,2,0.0,12.872604425740963,markdown,-0.6702581802918495,-9.577153994605691,5,2,0.20833333333333334,0.08333333333333333,-0.02792742417882706,-0.01115681000463849,2,0.0,8.906895814313842,markdown
2026-08-16-seven-token-pilot,community-signals-v1,base,PRISMA,0xadf0d31463cb2f2a88dbf0bcb22964a7d5960c25,2026-08-15T13:00:00Z,0.0,8.27346581948043,0,0,0.0,0.0,0.0,-0.02359167739003354,0,,-8.27346581948043,flat,0.0614434098711536,14.104638729663211,2,0,0.5,0.0,0.0153608524677884,0.015348532507342139,2,1.0,-14.043195319792058,markup,-0.6189429231651888,-4.144111401239137,3,1,0.25,0.08333333333333333,-0.051578576930432406,-0.04727567298374221,3,0.0,3.525168478073948,markdown,-0.6702581802918495,-6.78833747983435,5,2,0.20833333333333334,0.08333333333333333,-0.02792742417882706,-0.01115681000463849,2,0.0,6.118079299542501,markdown
2026-08-16-seven-token-pilot,community-signals-v1,base,PRISMA,0xadf0d31463cb2f2a88dbf0bcb22964a7d5960c25,2026-08-15T14:00:00Z,0.10156664900380363,4.334338565378282,1,0,1.0,0.0,0.10156664900380363,0.10156664900380363,1,1.0,-4.232771916374478,markup,0.1251822876700226,33.07339032233516,2,0,0.5,0.0,0.03129557191750565,0.02182254611265977,2,1.0,-32.948208034665136,markup,-0.5180049137476939,0.042531088678399165,4,1,0.3333333333333333,0.08333333333333333,-0.04316707614564116,-0.03886417219895096,4,0.0,-0.560536002426093,distribution_divergence,-0.569372290061454,-3.7245266885916117,6,2,0.25,0.08333333333333333,-0.023723845419227247,-0.0069532312450386775,3,0.0,3.1551543985301578,markdown
2026-08-16-seven-token-pilot,community-signals-v1,base,PRISMA,0xadf0d31463cb2f2a88dbf0bcb22964a7d5960c25,2026-08-15T15:00:00Z,0.6337451635352487,10.973435763664918,1,0,1.0,0.0,0.6337451635352487,0.532178514531445,1,1.0,-10.33969060012967,markup,0.7597207878989876,39.79608489562154,3,0,0.75,0.0,0.1899301969747469,0.180457171169901,3,1.0,-39.036364107722555,markup,0.1124574186998073,20.01227986111662,5,1,0.4166666666666667,0.08333333333333333,0.009371451558317275,0.01367435550500747,5,0.1419065999605662,-19.899822442416813,markup,0.060764504123023144,-2.2399494984111756,7,2,0.2916666666666667,0.08333333333333333,0.0025318543384592975,0.045666330078921825,4,0.07650195076040484,2.3007140025341988,accumulation_divergence
2026-08-16-seven-token-pilot,community-signals-v1,base,PRISMA,0xadf0d31463cb2f2a88dbf0bcb22964a7d5960c25,2026-08-15T16:00:00Z,0.0,1.667750743920382,0,0,0.0,0.0,0.0,-0.6337451635352487,0,,-1.667750743920382,flat,0.7359554862648832,27.45343759204768,2,0,0.5,0.0,0.1839888715662208,0.16861569156818024,2,1.0,-26.7174821057828,markup,0.1124574186998073,27.769092966387056,5,1,0.4166666666666667,0.08333333333333333,0.009371451558317275,0.01367435550500747,5,0.1419065999605662,-27.656635547687248,markup,0.060764504123023144,-5.8312261812117345,7,2,0.2916666666666667,0.08333333333333333,0.0025318543384592975,0.045666330078921825,4,0.07650195076040484,5.891990685334758,accumulation_divergence
2026-08-16-seven-token-pilot,community-signals-v1,base,PRISMA,0xadf0d31463cb2f2a88dbf0bcb22964a7d5960c25,2026-08-15T17:00:00Z,0.0,6.281332342799262,0,0,0.0,0.0,0.0,0.0,0,,-6.281332342799262,flat,0.7359554862648832,25.108410046993047,2,0,0.5,0.0,0.1839888715662208,0.1686280190984324,2,1.0,-24.372454560728166,markup,0.7979007653034831,38.67624529669562,5,0,0.4166666666666667,0.0,0.06649173044195693,0.1274334973821891,4,1.0,-37.87834453139214,markup,0.060764504123023144,-7.809703608460017,7,2,0.2916666666666667,0.08333333333333333,0.0025318543384592975,0.047891886899923776,4,0.07650195076040484,7.8704681125830405,accumulation_divergence
2026-08-16-seven-token-pilot,community-signals-v1,base,PRISMA,0xadf0d31463cb2f2a88dbf0bcb22964a7d5960c25,2026-08-15T18:00:00Z,0.019749187441786553,26.291457748502456,1,0,1.0,0.0,0.019749187441786553,0.019749187441786553,1,1.0,-26.27170856106067,markup,0.6536195104972942,51.437424137513666,2,0,0.5,0.0,0.16340487762432354,0.1321093057068179,2,1.0,-50.78380462701637,markup,0.8178075316630284,87.72710113188471,6,0,0.5,0.0,0.0681506276385857,0.1292464406004825,5,1.0,-86.90929360022167,markup,0.07866202220105922,30.897891348079966,7,2,0.2916666666666667,0.08333333333333333,0.0032775842583774675,0.048560869641163976,5,0.09685403314890285,-30.819229325878908,markup
2026-08-16-seven-token-pilot,community-signals-v1,base,PRISMA,0xadf0d31463cb2f2a88dbf0bcb22964a7d5960c25,2026-08-15T19:00:00Z,0.0,-5.6865285604537075,0,0,0.0,0.0,0.0,-0.019749187441786553,0,,5.6865285604537075,flat,0.019749187441786553,28.702775380306633,1,0,0.25,0.0,0.004937296860446638,-0.18499290011430025,1,1.0,-28.683026192864848,markup,0.8178075316630284,88.35178886229104,6,0,0.5,0.0,0.0681506276385857,0.1292464406004825,5,1.0,-87.53398133062802,markup,0.07866202220105922,12.186321912922104,7,2,0.2916666666666667,0.08333333333333333,0.0032775842583774675,0.048202926404591895,5,0.09685403314890285,-12.107659890721045,markup
2026-08-16-seven-token-pilot,community-signals-v1,base,PRISMA,0xadf0d31463cb2f2a88dbf0bcb22964a7d5960c25,2026-08-15T20:00:00Z,-0.1220219342103146,-2.4519590448030426,0,1,0.0,1.0,-0.1220219342103146,-0.1220219342103146,-1,,2.329937110592728,markdown,-0.10229684510902892,23.487571151921284,1,1,0.25,0.25,-0.02557421127725723,-0.20956308284347802,0,0.0,-23.58986799703031,distribution_divergence,0.6947876928844465,66.01752400885329,6,1,0.5,0.08333333333333333,0.05789897440703721,0.11899478736893399,4,0.8495736050163215,-65.32273631596884,markup,-0.04345589693023344,10.354148508379124,7,3,0.2916666666666667,0.125,-0.00181066237209306,0.043847843435345736,4,0.0,-10.397604405309357,distribution_divergence
2026-08-16-seven-token-pilot,community-signals-v1,base,PRISMA,0xadf0d31463cb2f2a88dbf0bcb22964a7d5960c25,2026-08-15T21:00:00Z,0.10539721114588563,17.151365148692356,1,0,1.0,0.0,0.10539721114588563,0.22741914535620023,1,1.0,-17.04596793754647,markup,0.002992548015012808,36.11738976589904,2,1,0.5,0.25,0.000748137003753202,-0.1832407345624676,1,0.023932997331513235,-36.114397217884026,markup,0.800867516373982,94.313698226728,6,1,0.5,0.08333333333333333,0.06673895969783183,0.1278306961141664,5,0.8668454703477809,-93.51283071035401,markup,0.0618955129122023,36.60178956709916,8,3,0.3333333333333333,0.125,0.002578979704675096,0.048237485512113897,5,0.0674594130078413,-36.53989405418696,markup
2026-08-16-seven-token-pilot,community-signals-v1,base,PRISMA,0xadf0d31463cb2f2a88dbf0bcb22964a7d5960c25,2026-08-15T22:00:00Z,0.0,1.6809041792175572,0,0,0.0,0.0,0.0,-0.10539721114588563,0,,-1.6809041792175572,flat,-0.016753330780072684,9.59204614989655,1,1,0.25,0.25,-0.004188332695018171,-0.1675932103193417,0,0.0,-9.608799480676623,distribution_divergence,0.7627360709233644,120.85308547965296,5,1,0.4166666666666667,0.08333333333333333,0.0635613392436137,0.12152262742573897,4,0.8611584637444103,-120.0903494087296,markup,0.0618955129122023,52.316025496229756,8,3,0.3333333333333333,0.125,0.002578979704675096,0.048237485512113897,5,0.0674594130078413,-52.254129983317554,markup
2026-08-16-seven-token-pilot,community-signals-v1,base,PRISMA,0xadf0d31463cb2f2a88dbf0bcb22964a7d5960c25,2026-08-15T23:00:00Z,-0.011241833901776133,11.85336083944426,0,1,0.0,1.0,-0.011241833901776133,-0.011241833901776133,-1,,-11.864602673346036,distribution_divergence,-0.02799328130024259,29.97335901260698,1,2,0.25,0.5,-0.006998320325060647,-0.011935617185507286,-1,0.0,-30.001352293907225,distribution_divergence,0.7514084914993724,133.84994062532715,5,2,0.4166666666666667,0.16666666666666666,0.06261737429161436,0.12060837673784999,3,0.8483691893589871,-133.09853213382777,markup,0.050287470344301255,56.667321806375085,7,4,0.2916666666666667,0.16666666666666666,0.0020953112643458858,0.0491754248388071,4,0.05482955660685495,-56.617034336030784,markup
2026-08-16-seven-token-pilot,community-signals-v1,base,PRISMA,0xadf0d31463cb2f2a88dbf0bcb22964a7d5960c25,2026-08-16T00:00:00Z,0.05111261006578438,9.112416315745108,1,0,1.0,0.0,0.05111261006578438,0.06235444396756051,0,1.0,-9.061303705679324,markup,0.14530425794518909,45.38177414606328,2,1,0.5,0.25,0.03632606448629727,0.0619002757635545,0,0.9281180983184604,-45.23646988811809,markup,0.7791296789070756,128.8151450268009,5,2,0.4166666666666667,0.16666666666666666,0.0649274732422563,0.12096618362286704,2,0.8530005280940446,-128.03601534789382,markup,0.10142578364873422,97.82197586417279,8,4,0.3333333333333333,0.16666666666666666,0.004226074318697259,0.051306187893158474,4,0.10474643332796386,-97.72055008052405,markup
2026-08-16-seven-token-pilot,community-signals-v1,base,PRISMA,0xadf0d31463cb2f2a88dbf0bcb22964a7d5960c25,2026-08-16T01:00:00Z,0.0,6.578109450443503,0,0,0.0,0.0,0.0,-0.05111261006578438,0,,-6.578109450443503,flat,0.03986503016928378,32.260640901389806,1,1,0.25,0.25,0.009966257542320944,0.009218120538567742,-1,0.7800327978224526,-32.220775871220525,markup,0.7791296789070756,125.23233542042824,5,2,0.4166666666666667,0.16666666666666666,0.0649274732422563,0.1165060501726887,2,0.8530005280940446,-124.45320574152117,markup,0.15536438773202654,115.89845652899311,8,3,0.3333333333333333,0.125,0.006473516155501106,0.049195658798337205,5,0.1603645603384408,-115.74309214126109,markup
2026-08-16-seven-token-pilot,community-signals-v1,base,PRISMA,0xadf0d31463cb2f2a88dbf0bcb22964a7d5960c25,2026-08-16T02:00:00Z,0.0,10.560481712333791,0,0,0.0,0.0,0.0,0.0,0,,-10.560481712333791,flat,0.03986503016928378,43.810681933613125,1,1,0.25,0.25,0.009966257542320944,0.014154590237339115,-1,0.7800327978224526,-43.770816903443844,markup,0.6768755500891288,138.67305667225227,4,2,0.3333333333333333,0.16666666666666666,0.056406295840760734,0.0995733719864019,1,0.8346097273427664,-137.99618112216314,markup,0.15536438773202654,138.77456692163696,8,3,0.3333333333333333,0.125,0.006473516155501106,0.049195658798337205,5,0.1603645603384408,-138.61920253390494,markup
2026-08-16-seven-token-pilot,community-signals-v1,base,PRISMA,0xadf0d31463cb2f2a88dbf0bcb22964a7d5960c25,2026-08-16T03:00:00Z,0.0,5.995931780972974,0,0,0.0,0.0,0.0,0.0,0,,-5.995931780972974,flat,0.05111261006578438,36.2797426667488,1,0,0.25,0.0,0.012778152516446095,0.019776472841506743,0,1.0,-36.228630056683016,markup,0.042858771164477893,127.96782724529807,3,2,0.25,0.16666666666666666,0.0035715642637064913,-0.005799887294610784,0,0.24331255986327682,-127.92496847413359,markup,0.15536438773202654,173.589386826934,8,3,0.3333333333333333,0.125,0.006473516155501106,0.049195658798337205,5,0.1603645603384408,-173.43402243920198,markup
2026-08-16-seven-token-pilot,community-signals-v1,base,PRISMA,0xadf0d31463cb2f2a88dbf0bcb22964a7d5960c25,2026-08-16T04:00:00Z,0.0,-9.314553778694368,0,0,0.0,0.0,0.0,0.0,0,,9.314553778694368,flat,0.0,13.26473825761527,0,0,0.0,0.0,0.0,-0.03632606448629727,0,,-13.26473825761527,flat,0.042858771164477893,103.34239703908877,3,2,0.25,0.16666666666666666,0.0035715642637064913,-0.005799887294610784,0,0.24331255986327682,-103.29953826792429,markup,0.15536438773202654,159.80873631295322,8,3,0.3333333333333333,0.125,0.006473516155501106,0.051701622776045376,5,0.1603645603384408,-159.6533719252212,markup
2026-08-16-seven-token-pilot,community-signals-v1,base,PRISMA,0xadf0d31463cb2f2a88dbf0bcb22964a7d5960c25,2026-08-16T05:00:00Z,0.0,-3.887699517339116,0,0,0.0,0.0,0.0,0.0,0,,3.887699517339116,flat,0.0,2.1423124658414894,0,0,0.0,0.0,0.0,-0.009966257542320944,0,,-2.1423124658414894,flat,0.042858771164477893,83.88653147524782,3,2,0.25,0.16666666666666666,0.0035715642637064913,-0.06292016617825044,0,0.24331255986327682,-83.84367270408335,markup,0.8411015069310857,155.00693745620012,8,2,0.3333333333333333,0.08333333333333333,0.03504589612212857,0.10830050545722011,4,0.8622673972823796,-154.16583594926902,markup
2026-08-16-seven-token-pilot,community-signals-v1,base,PRISMA,0xadf0d31463cb2f2a88dbf0bcb22964a7d5960c25,2026-08-16T06:00:00Z,0.0,8.160403469395705,0,0,0.0,0.0,0.0,0.0,0,,-8.160403469395705,flat,0.0,-0.0750217754338145,0,0,0.0,0.0,0.0,-0.009966257542320944,0,,0.0750217754338145,flat,0.02310502066882325,57.48683079229391,2,2,0.16666666666666666,0.16666666666666666,0.0019254183890686043,-0.0662252092495171,-1,0.14776157787243802,-57.463725771625086,markup,0.8411015069310857,195.6454621108497,8,2,0.3333333333333333,0.08333333333333333,0.03504589612212857,0.08199520331581649,4,0.8622673972823796,-194.8043606039186,markup
2026-08-16-seven-token-pilot,community-signals-v1,base,PRISMA,0xadf0d31463cb2f2a88dbf0bcb22964a7d5960c25,2026-08-16T07:00:00Z,0.0,-2.0591398271801675,0,0,0.0,0.0,0.0,0.0,0,,2.0591398271801675,flat,0.0,-7.6687363786060665,0,0,0.0,0.0,0.0,-0.012778152516446095,0,,7.6687363786060665,flat,0.02310502066882325,63.54392896645131,2,2,0.16666666666666666,0.16666666666666666,0.0019254183890686043,-0.0662252092495171,-1,0.14776157787243802,-63.52082394578249,markup,0.8411015069310857,208.0379157839856,8,2,0.3333333333333333,0.08333333333333333,0.03504589612212857,0.06404996749816382,4,0.8622673972823796,-207.1968142770545,markup
2026-08-16-seven-token-pilot,community-signals-v1,base,PRISMA,0xadf0d31463cb2f2a88dbf0bcb22964a7d5960c25,2026-08-16T08:00:00Z,0.01570932550072346,-4.079053384218323,1,0,1.0,0.0,0.01570932550072346,0.01570932550072346,1,1.0,4.094762709719046,accumulation_divergence,0.01570932550072346,-2.3382187789836806,1,0,0.25,0.0,0.003927331375180865,0.003927331375180865,1,1.0,2.353928104484404,accumulation_divergence,0.16103640976476985,60.81602793982519,3,1,0.25,0.08333333333333333,0.01341970081373082,-0.04447927359330639,1,0.9346817780727192,-60.65499153006042,markup,0.8569429638053183,166.98278779508348,9,2,0.375,0.08333333333333333,0.035705956825221596,0.06245023179732856,5,0.864468443190091,-166.12584483127816,markup
