experiment_id,cohort_role,chain,symbol,address,timestamp,source_bucket_start,source_bucket_end,price_usd,token_amount,value_usd,holders_count,holdings_delta_tokens,holdings_delta_pct,holdings_delta_notional_usd,selection_market_cap_usd,selection_liquidity_usd,selection_token_age_days,selection_netflow_usd,selection_flow_mcap_ratio,trailing_price_return_1h_pct,trailing_holdings_change_1h_pct,trailing_price_return_4h_pct,trailing_holdings_change_4h_pct,trailing_price_return_12h_pct,trailing_holdings_change_12h_pct,trailing_price_return_24h_pct,trailing_holdings_change_24h_pct,event_type,forward_1h_available,forward_price_return_1h_pct,mfe_1h_pct,mae_1h_pct,forward_4h_available,forward_price_return_4h_pct,mfe_4h_pct,mae_4h_pct,forward_12h_available,forward_price_return_12h_pct,mfe_12h_pct,mae_12h_pct,forward_24h_available,forward_price_return_24h_pct,mfe_24h_pct,mae_24h_pct
2026-08-16-seven-token-pilot,early,base,AI-HEDGE-FUND,0xadf4d5b9d7e54e3e85b667ed613a285bce36b821,2026-08-13T22:00:00Z,2026-08-13T21:00:00Z,2026-08-13T22:00:00Z,0.00994366714330622,150788521.552646,1499390.8673507676,154,51.07700699567795,3.38732841009418e-05,0.5078927562413448,7883698.08513757,123110.38460183535,158.0,8786.022479232748,0.0011144544583456652,0.5387860862773319,3.3873284110974566e-05,2.297255709752455,3.3873284110974566e-05,2.4108707292545217,-0.06597534363002033,-3.0082907817328697,-0.37480443724218215,accumulation,True,0.8482514478082459,0.8482514478082459,0.8482514478082459,True,1.5571861044413549,4.958885187950157,0.8482514478082459,True,-6.744184847259415,14.799804937064343,-7.088693190882733,True,19.950756927678714,19.950756927678714,-19.623054610714863
2026-08-16-seven-token-pilot,early,base,AI-HEDGE-FUND,0xadf4d5b9d7e54e3e85b667ed613a285bce36b821,2026-08-13T23:00:00Z,2026-08-13T22:00:00Z,2026-08-13T23:00:00Z,0.01002801444381455,150350395.552646,1507715.938235165,154,-438126.0,-0.2905565990625046,-4393.533856210694,7883698.08513757,123110.38460183535,158.0,8786.022479232748,0.0011144544583456652,0.8482514478082459,-0.2905565990625081,2.994631005568804,-0.2905228241994684,9.066346536638935,-0.3563402469778487,5.580700794920013,-0.34163757305388787,distribution,True,4.0760585147767925,4.0760585147767925,4.0760585147767925,True,3.4542878087836515,4.0760585147767925,0.702971689102605,True,-1.1007630316480777,13.834204648036351,-7.870185674759645,True,16.029984455280456,18.94183112312715,-20.299118492022227
2026-08-16-seven-token-pilot,early,base,AI-HEDGE-FUND,0xadf4d5b9d7e54e3e85b667ed613a285bce36b821,2026-08-14T00:00:00Z,2026-08-13T23:00:00Z,2026-08-14T00:00:00Z,0.0104367621804147,150456955.143566,1570283.4592227202,154,106559.59092000127,0.07087416732647626,1112.1371084743307,7883698.08513757,123110.38460183535,158.0,8786.022479232748,0.0011144544583456652,4.0760585147767925,0.07087416732647345,7.449660209318409,-0.21985456250553925,22.260137852018303,-0.28571863283426424,19.687442649903165,-0.2710055385125809,accumulation,True,-0.6551310593702064,-0.6551310593702064,-0.6551310593702064,True,-6.658015394906247,-0.5974195361221013,-6.658015394906247,True,-12.022900813754578,9.375975870448716,-12.022900813754578,True,9.953288742101286,14.283566096269574,-23.420542009993795
2026-08-16-seven-token-pilot,early,base,AI-HEDGE-FUND,0xadf4d5b9d7e54e3e85b667ed613a285bce36b821,2026-08-14T01:00:00Z,2026-08-14T00:00:00Z,2026-08-14T01:00:00Z,0.0103683877097782,150463140.922203,1560060.1811123951,154,6185.778636991978,0.004111327808734072,64.13655119519616,7883698.08513757,123110.38460183535,158.0,8786.022479232748,0.0011144544583456652,-0.6551310593702064,0.004111327808731247,4.833066009727283,-0.21575227363856975,16.710163459380812,-0.281619051855142,19.54445672487164,-0.2669053526299203,accumulation,True,-2.6029038554373995,-2.6029038554373995,-2.6029038554373995,True,-2.7721287258002048,0.05809210265563802,-6.042470436116298,True,-18.0513833176946,10.09725719786665,-18.0513833176946,True,8.809342889667459,15.037210592695448,-22.915537755884095
2026-08-16-seven-token-pilot,early,base,AI-HEDGE-FUND,0xadf4d5b9d7e54e3e85b667ed613a285bce36b821,2026-08-14T04:00:00Z,2026-08-14T03:00:00Z,2026-08-14T04:00:00Z,0.009741880947712936,150303140.922203,1464235.3049314218,154,-160000.0,-0.10633833576738108,-1558.7009516340697,7883698.08513757,123110.38460183535,158.0,8786.022479232748,0.0011144544583456652,-6.097020651276274,-0.10633833576738638,-6.658015394906247,-0.10223137987621644,-2.928909007517333,-0.3876579186095741,-5.720934131473099,-0.37296970643738714,distribution,True,3.480659533616759,3.480659533616759,3.480659533616759,True,10.360817877164408,17.17768411844971,3.480659533616759,True,1.509184580640266,17.17768411844971,-17.95818536107363,True,12.0730120617085,22.435329160585503,-17.95818536107363
2026-08-16-seven-token-pilot,early,base,AI-HEDGE-FUND,0xadf4d5b9d7e54e3e85b667ed613a285bce36b821,2026-08-14T07:00:00Z,2026-08-14T06:00:00Z,2026-08-14T07:00:00Z,0.0114153104841065,150423702.073298,1717133.2633354312,154,120561.15109500289,0.08021199713810732,1376.2429720707341,7883698.08513757,123110.38460183535,158.0,8786.022479232748,0.0011144544583456652,9.50339933522164,0.08021199713810212,10.033336519060555,-0.026211634732120626,17.243119035369105,-0.24190735617278802,21.14044282963008,-0.3157406186918399,accumulation,True,-5.81754648299283,-5.81754648299283,-5.81754648299283,True,-13.11992974858639,-5.81754648299283,-19.066668397169153,True,-4.23533280158952,-4.23533280158952,-29.985120241842345,True,-1.0807950203700178,4.486899601822714,-29.985120241842345
2026-08-16-seven-token-pilot,early,base,AI-HEDGE-FUND,0xadf4d5b9d7e54e3e85b667ed613a285bce36b821,2026-08-14T10:00:00Z,2026-08-14T09:00:00Z,2026-08-14T10:00:00Z,0.00927304785056545,150331602.073298,1394032.1394778555,154,-92100.0,-0.06122705313762441,-854.0477070370779,7883698.08513757,123110.38460183535,158.0,8786.022479232748,0.0011144544583456652,0.3707927005387024,-0.061227053137624665,-11.04663659837658,0.018935832558364396,-6.744184847259415,-0.30302006720616115,-4.495907696414303,-0.3687954923055736,distribution,True,6.951133304072776,6.951133304072776,6.951133304072776,True,-13.810259169748907,6.951133304072776,-13.810259169748907,True,28.625498293286466,28.625498293286466,-13.810259169748907,True,16.52471372270028,31.938817322621738,-13.810259169748907
2026-08-16-seven-token-pilot,early,base,AI-HEDGE-FUND,0xadf4d5b9d7e54e3e85b667ed613a285bce36b821,2026-08-14T11:00:00Z,2026-08-14T10:00:00Z,2026-08-14T11:00:00Z,0.00991762976800871,150372135.279593,1491335.1651279242,155,40533.206294983625,0.02696253198660161,401.9933333439676,7883698.08513757,123110.38460183535,158.0,8786.022479232748,0.0011144544583456652,6.951133304072776,0.02696253198659626,-13.11992974858639,-0.034281029514804384,-1.1007630316480777,0.014459374627562305,7.865784513994445,-0.34193239692155153,accumulation,True,-7.4177920523487035,-7.4177920523487035,-7.4177920523487035,True,-18.933899720931148,-7.4177920523487035,-19.41203597608917,True,17.321415222253368,20.26567117114253,-19.41203597608917,True,13.725146926836707,23.363645850770443,-19.41203597608917
2026-08-16-seven-token-pilot,early,base,AI-HEDGE-FUND,0xadf4d5b9d7e54e3e85b667ed613a285bce36b821,2026-08-14T12:00:00Z,2026-08-14T11:00:00Z,2026-08-14T12:00:00Z,0.00918196061529599,149962135.401362,1376946.4210409906,155,-409999.878230989,-0.2726568173476154,-3764.6027341930926,7883698.08513757,123110.38460183535,158.0,8786.022479232748,0.0011144544583456652,-7.4177920523487035,-0.27265681734761626,-14.596101182791443,-0.30684437729839864,-12.022900813754578,-0.3288779450121515,7.5609227433105275,-0.6136569122782376,distribution,True,-7.4625708340887,-7.4625708340887,-7.4625708340887,True,7.699263013244484,7.699263013244484,-12.955236421367665,True,24.979443240487843,29.901493858457417,-12.955236421367665,True,21.334008614809473,33.247681801371456,-12.955236421367665
2026-08-16-seven-token-pilot,early,base,AI-HEDGE-FUND,0xadf4d5b9d7e54e3e85b667ed613a285bce36b821,2026-08-14T14:00:00Z,2026-08-14T13:00:00Z,2026-08-14T14:00:00Z,0.00799241590946753,149972106.915581,1198639.4532884548,156,9971.514218986034,0.006649354646956747,79.69648888530567,7883698.08513757,123110.38460183535,158.0,8786.022479232748,0.0011144544583456652,-5.935615066019507,0.00664935464695926,-13.810259169748907,-0.23913478786831144,-20.855482046710584,-0.32634836918359333,-28.032900366654534,-0.6070483618556888,accumulation,True,0.5933097590307135,0.5933097590307135,0.5933097590307135,True,18.26334792267643,23.728595018761567,0.5933097590307135,True,41.04179222720348,49.23527679078619,0.5933097590307135,True,35.38427693684398,53.07949188810361,0.5933097590307135
2026-08-16-seven-token-pilot,early,base,AI-HEDGE-FUND,0xadf4d5b9d7e54e3e85b667ed613a285bce36b821,2026-08-14T15:00:00Z,2026-08-14T14:00:00Z,2026-08-14T15:00:00Z,0.008039835693040724,149964879.915581,1205692.994247854,156,-7227.0,-0.004818896092503431,-58.10389255360531,7883698.08513757,123110.38460183535,158.0,8786.022479232748,0.0011144544583456652,0.5933097590307135,-0.00481889609250663,-18.933899720931148,-0.27083166921503254,-22.503207634868993,-0.33115153888728655,-24.455996540282232,-0.611838004918408,distribution,True,22.998830951234204,22.998830951234204,22.998830951234204,True,35.97086448212414,35.97086448212414,14.071589947495822,True,35.877286424951784,48.35507167253601,14.071589947495822,True,23.383232494633432,52.17661319107854,14.071589947495822
