experiment_id,cohort_role,chain,symbol,address,timestamp,price_usd,token_amount,value_usd,holders_count,holdings_delta_tokens,holdings_delta_pct,holdings_delta_notional_usd,selection_market_cap_usd,selection_liquidity_usd,selection_token_age_days,selection_netflow_usd,selection_flow_mcap_ratio,trailing_price_return_1h_pct,trailing_holdings_change_1h_pct,trailing_price_return_4h_pct,trailing_holdings_change_4h_pct,trailing_price_return_12h_pct,trailing_holdings_change_12h_pct,trailing_price_return_24h_pct,trailing_holdings_change_24h_pct
2026-08-16-seven-token-pilot,momentum,base,CHEAT.SH,0xadfd54cb2997d3a0077f0aafbd8ebbf9ac10b99c,2026-08-15T20:00:00Z,0.00769398863209123,104035419.239445,800447.3329631351,158,0.0,0.0,0.0,9325420.00667191,129599.00751895338,158.0,10599.232077900018,0.0011365956782983238,-1.1313819208029874,0.0,-4.293269739998151,0.0,22.55042275752144,0.5891353102579489,47.876018983450706,0.697323936930716
2026-08-16-seven-token-pilot,momentum,base,CHEAT.SH,0xadfd54cb2997d3a0077f0aafbd8ebbf9ac10b99c,2026-08-15T21:00:00Z,0.00710742401297209,104035419.239445,739423.8369020498,158,0.0,0.0,0.0,9325420.00667191,129599.00751895338,158.0,10599.232077900018,0.0011365956782983238,-7.623674106725464,0.0,-14.008766652258153,0.0,2.7078048739212823,0.5537165076723305,25.408419374124634,0.6523894613633674
2026-08-16-seven-token-pilot,momentum,base,CHEAT.SH,0xadfd54cb2997d3a0077f0aafbd8ebbf9ac10b99c,2026-08-15T22:00:00Z,0.008022773699618835,104035419.239445,834652.6253030391,158,0.0,0.0,0.0,9325420.00667191,129599.00751895338,158.0,10599.232077900018,0.0011365956782983238,12.878782593751236,0.0,-2.1046209078153466,0.0,9.603299613721061,0.5527310002181984,27.449486350213736,0.6523894613633674
2026-08-16-seven-token-pilot,momentum,base,CHEAT.SH,0xadfd54cb2997d3a0077f0aafbd8ebbf9ac10b99c,2026-08-15T23:00:00Z,0.00804104017907589,104061414.95093101,836762.0187119247,159,25995.711486011744,0.02498736649119541,209.03256054268505,9325420.00667191,129599.00751895338,158.0,10599.232077900018,0.0011365956782983238,0.22768284562137975,0.024987366491191487,3.328269437337217,0.024987366491191487,9.878747763971107,0.5778564796301344,16.407730592697114,0.6686716215781985
2026-08-16-seven-token-pilot,momentum,base,CHEAT.SH,0xadfd54cb2997d3a0077f0aafbd8ebbf9ac10b99c,2026-08-16T00:00:00Z,0.00845496143215421,104061414.95093101,879835.2499855169,159,0.0,0.0,0.0,9325420.00667191,129599.00751895338,158.0,10599.232077900018,0.0011365956782983238,5.14760831758323,0.0,9.890485110531655,0.024987366491191487,11.388470074941548,0.5778564796301344,19.576157137972316,0.6686716215781985
2026-08-16-seven-token-pilot,momentum,base,CHEAT.SH,0xadfd54cb2997d3a0077f0aafbd8ebbf9ac10b99c,2026-08-16T01:00:00Z,0.00862068092888051,104061414.95093101,897080.2552998121,159,0.0,0.0,0.0,9325420.00667191,129599.00751895338,158.0,10599.232077900018,0.0011365956782983238,1.9600266430082947,0.0,21.291214836015193,0.024987366491191487,17.545090136923026,0.5778564796301344,25.02080500793118,0.6686716215781985
2026-08-16-seven-token-pilot,momentum,base,CHEAT.SH,0xadfd54cb2997d3a0077f0aafbd8ebbf9ac10b99c,2026-08-16T02:00:00Z,0.008717302604008045,104061414.95093101,907134.8435285126,159,0.0,0.0,0.0,9325420.00667191,129599.00751895338,158.0,10599.232077900018,0.0011365956782983238,1.1208125660217672,0.0,8.656967407945281,0.024987366491191487,24.755390752104756,0.5778564796301344,30.44621803210914,0.6533287729564741
2026-08-16-seven-token-pilot,momentum,base,CHEAT.SH,0xadfd54cb2997d3a0077f0aafbd8ebbf9ac10b99c,2026-08-16T03:00:00Z,0.00883524714154994,104626309.75067301,924399.3041555523,159,564894.7997419983,0.5428475098175132,4990.985164696916,9325420.00667191,129599.00751895338,158.0,10599.232077900018,0.0011365956782983238,1.3529934992467352,0.5428475098175234,9.87691821937049,0.5428475098175234,9.570317560488938,0.5679705196054652,31.29035547194283,1.1997228617488975
2026-08-16-seven-token-pilot,momentum,base,CHEAT.SH,0xadfd54cb2997d3a0077f0aafbd8ebbf9ac10b99c,2026-08-16T04:00:00Z,0.008420880837631584,104626309.75067301,881045.6868915488,159,0.0,0.0,0.0,9325420.00667191,129599.00751895338,158.0,10599.232077900018,0.0011365956782983238,-4.689923182450606,0.0,-0.40308397378393535,0.5428475098175234,4.748656310370825,0.5679705196054652,32.94990178055834,1.1883111964384518
2026-08-16-seven-token-pilot,momentum,base,CHEAT.SH,0xadfd54cb2997d3a0077f0aafbd8ebbf9ac10b99c,2026-08-16T05:00:00Z,0.00843670441197734,104630087.54212701,882733.1211922381,159,3777.791454002261,0.0036107471084518114,31.87210982751117,9325420.00667191,129599.00751895338,158.0,10599.232077900018,0.0011365956782983238,0.1879087787947764,0.00361074710846232,-2.134129756349301,0.5464778577767282,2.073918265204755,0.5716017746930424,43.65612574669031,1.2084641785770955
2026-08-16-seven-token-pilot,momentum,base,CHEAT.SH,0xadfd54cb2997d3a0077f0aafbd8ebbf9ac10b99c,2026-08-16T06:00:00Z,0.00862208808188828,104753926.33380102,903197.5797736685,159,123838.791674003,0.11835868112424357,1067.748969767867,9325420.00667191,129599.00751895338,158.0,10599.232077900018,0.0011365956782983238,2.197346983589421,0.11835868112424208,-1.0922475270731757,0.6654833428860751,5.208324819477594,0.6906369961390935,46.49829466526296,1.2839573073341493
2026-08-16-seven-token-pilot,momentum,base,CHEAT.SH,0xadfd54cb2997d3a0077f0aafbd8ebbf9ac10b99c,2026-08-16T07:00:00Z,0.00879229321082004,104753926.33380102,921027.2353114208,159,0.0,0.0,0.0,9325420.00667191,129599.00751895338,158.0,10599.232077900018,0.0011365956782983238,1.974059268650885,0.0,-0.4861655824871969,0.12197370186535217,12.98195527286763,0.6906369961390935,42.886707174448645,1.277054012394907
2026-08-16-seven-token-pilot,momentum,base,CHEAT.SH,0xadfd54cb2997d3a0077f0aafbd8ebbf9ac10b99c,2026-08-16T08:00:00Z,0.00877686480575864,104753926.33380102,919411.0493041709,159,0.0,0.0,0.0,9325420.00667191,129599.00751895338,158.0,10599.232077900018,0.0011365956782983238,-0.17547646207264345,0.0,4.227395862630168,0.12197370186535217,14.074314707858914,0.6906369961390935,39.79855493222657,1.283841092806992
2026-08-16-seven-token-pilot,early,base,MONGO,0xadf9afd4fa1dfef7a06a7cd56140af14a4dc2860,2026-08-12T10:00:00Z,0.0171007016037763,143905654.91535798,2460887.663803541,177,,,,7131696.7342978,118608.79099916715,157.0,2128.1615316372827,0.0002984088655091733,,,,,,,,
2026-08-16-seven-token-pilot,early,base,MONGO,0xadf9afd4fa1dfef7a06a7cd56140af14a4dc2860,2026-08-12T11:00:00Z,0.01768781538411265,143905654.91535798,2545376.656872676,177,0.0,0.0,0.0,7131696.7342978,118608.79099916715,157.0,2128.1615316372827,0.0002984088655091733,3.4332730547540935,0.0,,,,,,
