evaluation_id,theory_id,theory_role,block_id,chain,symbol,token_address,signal_timestamp,entry_timestamp,exit_timestamp,holding_period_hours,gross_return_pct,gross_objective_pct,base_objective_pct,stress_objective_pct
2026-08-17-paper-strategy-feasibility,holder-breadth-nonpositive-arm-v1,comparison,chronological-block-1,base,AI-HEDGE-FUND,0xadf4d5b9d7e54e3e85b667ed613a285bce36b821,2026-08-14T03:00:00Z,2026-08-14T04:00:00Z,2026-08-14T16:00:00Z,12,1.50918458064,1.50918458064,-0.5108481925147346,-3.5028314080291056
2026-08-17-paper-strategy-feasibility,holder-breadth-nonpositive-arm-v1,comparison,chronological-block-1,base,CHEAT.SH,0xadfd54cb2997d3a0077f0aafbd8ebbf9ac10b99c,2026-08-13T11:00:00Z,2026-08-13T12:00:00Z,2026-08-14T00:00:00Z,12,25.692687658665,25.692687658665,23.191403174257562,19.4866112055184
2026-08-17-paper-strategy-feasibility,holder-breadth-nonpositive-arm-v1,comparison,chronological-block-1,base,MONGO,0xadf9afd4fa1dfef7a06a7cd56140af14a4dc2860,2026-08-13T11:00:00Z,2026-08-13T12:00:00Z,2026-08-14T00:00:00Z,12,-15.309466160933,-15.309466160933,-16.994807784330433,-19.491061269236944
2026-08-17-paper-strategy-feasibility,holder-breadth-nonpositive-arm-v1,comparison,chronological-block-1,solana,CATE,Ai66LHZG9MCzg1WKdawwqduVAXpNDUuV8M3uyq5ppump,2026-08-13T18:00:00Z,2026-08-13T19:00:00Z,2026-08-14T07:00:00Z,12,-22.88575325388,-22.88575325388,-24.420326764127797,-26.69326918696968
2026-08-17-paper-strategy-feasibility,holder-breadth-nonpositive-arm-v1,comparison,chronological-block-1,solana,TOAD,A13oRB9FFaiUjfi6LdCg6p9ka1u8SfGkUFs4SKvPpump,2026-08-13T14:00:00Z,2026-08-13T15:00:00Z,2026-08-14T03:00:00Z,12,2.450322209347,2.450322209347,0.41156079738100537,-2.608162449739504
2026-08-17-paper-strategy-feasibility,holder-breadth-nonpositive-arm-v1,comparison,chronological-block-2,base,CHEAT.SH,0xadfd54cb2997d3a0077f0aafbd8ebbf9ac10b99c,2026-08-14T23:00:00Z,2026-08-15T00:00:00Z,2026-08-15T12:00:00Z,12,5.941988748134,5.941988748134,3.8337431720461224,0.7111030536948837
2026-08-17-paper-strategy-feasibility,holder-breadth-nonpositive-arm-v1,comparison,chronological-block-2,base,MONGO,0xadf9afd4fa1dfef7a06a7cd56140af14a4dc2860,2026-08-15T04:00:00Z,2026-08-15T05:00:00Z,2026-08-15T17:00:00Z,12,-27.135411693816,-27.135411693816,-28.585417001109057,-30.733100741433837
2026-08-17-paper-strategy-feasibility,holder-breadth-nonpositive-arm-v1,comparison,chronological-block-2,solana,CATE,Ai66LHZG9MCzg1WKdawwqduVAXpNDUuV8M3uyq5ppump,2026-08-14T19:00:00Z,2026-08-14T20:00:00Z,2026-08-15T08:00:00Z,12,2.56103351346,2.56103351346,0.5200689465421515,-2.502917516267089
2026-08-17-paper-strategy-feasibility,holder-breadth-nonpositive-arm-v1,comparison,chronological-block-2,solana,CATE,Ai66LHZG9MCzg1WKdawwqduVAXpNDUuV8M3uyq5ppump,2026-08-15T08:00:00Z,2026-08-15T09:00:00Z,2026-08-15T21:00:00Z,12,17.558090846,17.558090846,15.218684838164599,11.753660110478737
2026-08-17-paper-strategy-feasibility,holder-breadth-nonpositive-arm-v1,comparison,chronological-block-2,solana,TOAD,A13oRB9FFaiUjfi6LdCg6p9ka1u8SfGkUFs4SKvPpump,2026-08-14T16:00:00Z,2026-08-14T17:00:00Z,2026-08-15T05:00:00Z,12,-12.182363922875,-12.182363922875,-13.92993488080979,-16.518359704183037
2026-08-17-paper-strategy-feasibility,holder-breadth-nonpositive-arm-v1,comparison,chronological-block-2,solana,TOAD,A13oRB9FFaiUjfi6LdCg6p9ka1u8SfGkUFs4SKvPpump,2026-08-15T07:00:00Z,2026-08-15T08:00:00Z,2026-08-15T20:00:00Z,12,9.415992843948,9.415992843948,7.238614586353442,4.013578197278078
2026-08-17-paper-strategy-feasibility,holder-breadth-nonpositive-arm-v1,comparison,chronological-block-3,base,CHEAT.SH,0xadfd54cb2997d3a0077f0aafbd8ebbf9ac10b99c,2026-08-15T12:00:00Z,2026-08-15T13:00:00Z,2026-08-16T01:00:00Z,12,11.388470074942,11.388470074942,9.171839520450643,5.888664364991714
2026-08-17-paper-strategy-feasibility,holder-breadth-positive-arm-v1,comparison,chronological-block-1,base,CHEAT.SH,0xadfd54cb2997d3a0077f0aafbd8ebbf9ac10b99c,2026-08-13T22:00:00Z,2026-08-13T23:00:00Z,2026-08-14T11:00:00Z,12,-14.436027897979,-14.436027897979,-16.13875094280921,-18.66074902051629
2026-08-17-paper-strategy-feasibility,holder-breadth-positive-arm-v1,comparison,chronological-block-1,base,MONGO,0xadf9afd4fa1dfef7a06a7cd56140af14a4dc2860,2026-08-13T12:00:00Z,2026-08-13T13:00:00Z,2026-08-14T01:00:00Z,12,-9.000244215931,-9.000244215931,-10.811139356033973,-13.493357157769415
2026-08-17-paper-strategy-feasibility,holder-breadth-positive-arm-v1,comparison,chronological-block-1,base,PRISMA,0xadf0d31463cb2f2a88dbf0bcb22964a7d5960c25,2026-08-13T17:00:00Z,2026-08-13T18:00:00Z,2026-08-14T06:00:00Z,12,-19.162651431196,-19.162651431196,-20.771314667715203,-23.15399551678069
2026-08-17-paper-strategy-feasibility,holder-breadth-positive-arm-v1,comparison,chronological-block-1,solana,CATE,Ai66LHZG9MCzg1WKdawwqduVAXpNDUuV8M3uyq5ppump,2026-08-13T13:00:00Z,2026-08-13T14:00:00Z,2026-08-14T02:00:00Z,12,9.069551102033,9.069551102033,6.899067035102546,3.6842420163701206
2026-08-17-paper-strategy-feasibility,holder-breadth-positive-arm-v1,comparison,chronological-block-1,solana,TOAD,A13oRB9FFaiUjfi6LdCg6p9ka1u8SfGkUFs4SKvPpump,2026-08-13T15:00:00Z,2026-08-13T16:00:00Z,2026-08-14T04:00:00Z,12,-2.010314396209,-2.010314396209,-3.9603091397244383,-6.848555122896183
2026-08-17-paper-strategy-feasibility,holder-breadth-positive-arm-v1,comparison,chronological-block-2,base,AI-HEDGE-FUND,0xadf4d5b9d7e54e3e85b667ed613a285bce36b821,2026-08-14T18:00:00Z,2026-08-14T19:00:00Z,2026-08-15T07:00:00Z,12,3.294051839269,3.294051839269,1.2385002076675589,-1.8060919702948985
